x_m,y_m,psi_rad,v_mps
-5.632455412867587,-5.885099860872469,-0.5147730187732272,6.999999587876992
-5.406187236785565,-6.013721541183033,-0.519152481072348,6.999999584605545
-5.183291383086571,-6.1418313421494375,-0.5174053875017359,6.99999957946152
-4.966081337747331,-6.264218830772644,-0.4986395025158556,6.999999572702982
-4.753622140562215,-6.376159549069107,-0.460873175447251,6.999999565052559
-4.54221825579957,-6.474997727106041,-0.4068003093169731,6.999999557665535
-4.329964739664656,-6.558996418278963,-0.34465592744783335,6.99999955195227
-4.113822725802132,-6.628824682188637,-0.2789467561239993,6.999999549229789
-3.893927006462615,-6.683993870411901,-0.21205300244523126,6.999999550290323
-3.669116240494546,-6.724431120162964,-0.1471740799077232,6.999999555087165
-3.435406659737561,-6.7516434998617605,-0.09682262913935252,6.9999995627279175
-3.190569495873099,-6.770446778869677,-0.067811676072667,6.999999571776137
-2.9358909703644285,-6.78545427760174,-0.05948143017518922,6.999999580674684
-2.6732315949955305,-6.8011906636922035,-0.06799344313116444,6.999999588115028
-2.405673772897174,-6.821727068103485,-0.0883001934948051,6.999999593061157
-2.138862363366414,-6.848438254725352,-0.10981526297724652,6.999999596084212
-1.875098155489873,-6.88014733782245,-0.12505799358524314,6.999999595771138
-1.6183994468729619,-6.9137678839550745,-0.12532848679875602,6.999999594120053
-1.3686457517183954,-6.944262486413873,-0.11184609267476346,6.999999591555863
-1.1214589638040198,-6.9692954135914285,-0.08900328213328845,6.99999958907539
-0.8737701062979307,-6.988762797321872,-0.06884373195449003,6.999999587354485
-0.6240901867721781,-7.0032176029367506,-0.04946294347287778,6.999999586724971
-0.37110032552428174,-7.013945894732423,-0.03947789001465211,6.999999587139792
-0.11521145295749169,-7.022942688562029,-0.032790513444800475,6.999999588232108
0.14163715570019209,-7.031118809757416,-0.030887088649933888,6.99999958944425
0.39929003007587816,-7.038470935419497,-0.027809914477615494,6.999999590193456
